confidence,entropy,margin,error
0.5676708,0.6839603,0.13534161,0
0.61015874,0.66867703,0.22031748,0
0.6431882,0.65156174,0.28637636,0
0.92396545,0.2689759,0.8479309,0
0.8521139,0.4190247,0.7042278,0
0.8720449,0.3824808,0.74408984,0
0.71059954,0.601614,0.42119908,1
0.8911254,0.34415594,0.78225076,0
0.7271801,0.5860434,0.45436028,0
0.8835449,0.35980195,0.76708984,0
0.8902203,0.34605455,0.78044057,0
0.55474025,0.6871422,0.1094805,1
0.52876973,0.6914909,0.057539493,1
0.7756404,0.53237057,0.55128086,0
0.6283197,0.6598439,0.25663936,1
0.86956847,0.3872062,0.73913693,0
0.9198756,0.279073,0.83975124,0
0.9023988,0.31978002,0.80479765,0
0.85726357,0.40989995,0.71452713,0
0.9037662,0.3167281,0.8075324,0
0.7565563,0.55501705,0.51311255,0
0.6122063,0.66775095,0.22441256,0
0.80451953,0.49407285,0.60903907,0
0.81154215,0.4839791,0.6230843,0
0.7202474,0.59271955,0.44049478,0
0.582456,0.6794869,0.16491199,1
0.77104306,0.5380129,0.5420861,0
0.9416264,0.22246866,0.88325286,0
0.9400911,0.2267169,0.88018215,0
0.94276077,0.21930264,0.88552153,0
0.9476563,0.20535927,0.89531255,0
0.9516721,0.1935622,0.90334415,0
0.56891364,0.6836187,0.13782728,1
0.5343489,0.6907856,0.06869781,1
0.9253964,0.26538748,0.85079277,0
0.60976946,0.66885114,0.21953893,1
0.57498187,0.6818601,0.14996374,0
0.9699727,0.13483688,0.93994546,0
0.6433388,0.6514729,0.2866776,1
0.93726647,0.23442355,0.87453294,0
0.94403416,0.21571997,0.8880683,1
0.6095825,0.66893446,0.21916497,1
0.51782334,0.69251174,0.035646707,0
0.93922246,0.22910163,0.8784449,0
0.931538,0.24964237,0.863076,0
0.60441995,0.6711788,0.2088399,1
0.9630589,0.15809792,0.9261178,0
0.5633706,0.6850939,0.12674117,1
0.52238613,0.69214463,0.044772267,1
0.9503062,0.1976127,0.90061235,0
0.91104054,0.30012378,0.8220811,0
0.5151377,0.6926888,0.030275345,1
0.55852693,0.6862806,0.11705387,0
0.76211023,0.54863524,0.52422047,1
0.5138843,0.6927616,0.027768612,0
0.5546582,0.68716025,0.10931635,1
0.94304585,0.21850313,0.8860917,0
0.88101506,0.36489764,0.7620301,0
0.74276423,0.5701457,0.48552844,0
0.5195861,0.6923797,0.039172173,1
0.6350056,0.6562378,0.27001122,0
0.8823073,0.36230248,0.7646146,0
0.53583664,0.69057643,0.071673274,1
0.8814519,0.36402217,0.7629038,0
0.92278236,0.27192074,0.8455647,0
0.66758376,0.6358766,0.33516753,0
0.6998597,0.61098313,0.39971936,1
0.7762013,0.53167397,0.5524026,0
0.55219334,0.68768895,0.10438669,0
0.815058,0.47880515,0.630116,0
0.50978214,0.6929558,0.019564271,1
0.7210554,0.59195375,0.44211078,1
0.9284799,0.2575533,0.8569598,1
0.8981556,0.32911667,0.79631126,0
0.8825839,0.36174494,0.76516783,0
0.915619,0.28934103,0.83123803,0
0.7436516,0.56920266,0.4873033,0
0.9367952,0.2356961,0.87359035,0
0.9173312,0.28523955,0.83466244,0
0.91141206,0.2992586,0.8228241,0
0.60479975,0.6710175,0.20959947,0
0.5071061,0.6930462,0.014212251,1
0.687529,0.6210635,0.37505805,1
0.95605797,0.18027583,0.91211593,0
0.83152956,0.4534526,0.6630591,0
0.6826596,0.6248485,0.36531928,0
0.6757824,0.63000786,0.35156476,0
0.6160915,0.6659451,0.23218298,1
0.84226024,0.43590283,0.6845205,0
0.59562063,0.67474747,0.19124123,0
0.92536247,0.2654729,0.85072494,0
0.72647095,0.5867374,0.4529419,0
0.85591304,0.41231373,0.7118261,0
0.8853689,0.35608953,0.77073777,0
0.67303085,0.6320114,0.3460617,0
0.7577012,0.5537152,0.51540244,0
0.52483356,0.69191325,0.04966712,1
0.71715176,0.59562325,0.43430355,0
0.9060557,0.31156975,0.8121114,0
0.818727,0.47331834,0.63745403,0
0.72049326,0.59248686,0.4409865,1
0.81652963,0.47661516,0.63305926,0
0.80893326,0.48776606,0.6178665,0
0.91245764,0.29681453,0.8249153,0
0.97268736,0.12527275,0.9453747,0
0.82629156,0.46171796,0.6525831,1
0.7826369,0.5235502,0.56527376,0
0.8330618,0.45099792,0.6661236,0
0.6534494,0.6452851,0.30689883,0
0.924469,0.26771647,0.848938,0
0.9514495,0.1942249,0.902899,0
0.6798876,0.62695414,0.3597752,1
0.60364074,0.67150784,0.20728147,1
0.58728784,0.67783046,0.17457569,1
0.5162596,0.69261837,0.03251922,0
0.84944165,0.4236764,0.6988833,0
0.7786259,0.52864164,0.5572518,0
0.91997856,0.27882174,0.8399571,0
0.9393003,0.22888844,0.8786006,0
0.5191628,0.6924126,0.038325578,0
0.74331987,0.5695557,0.4866397,0
0.94325686,0.2179105,0.8865137,0
0.7793673,0.5277076,0.55873466,0
0.8199306,0.4714987,0.6398612,0
0.8833685,0.36015937,0.766737,0
0.9142674,0.29255182,0.82853484,0
0.9354348,0.23934823,0.87086964,0
0.61659044,0.66570866,0.23318088,1
0.62883866,0.6595709,0.25767735,0
0.5936404,0.6755061,0.18728077,0
0.8501453,0.42245698,0.70029056,0
0.9239481,0.2690192,0.8478962,0
0.90992075,0.3027211,0.8198415,0
0.5100245,0.6929462,0.020048976,0
0.6276108,0.660215,0.25522158,0
0.9007037,0.32353395,0.80140746,0
0.512677,0.69282573,0.025354028,1
0.6174854,0.6652818,0.23497081,1
0.89678246,0.33209565,0.7935649,0
0.60043,0.6728369,0.20086,0
0.8701887,0.3860278,0.7403774,0
0.7460192,0.56666636,0.49203837,0
0.8825387,0.36183614,0.76507735,1
0.72991973,0.5833386,0.45983946,0
0.80814683,0.488899,0.61629367,0
0.6123092,0.6677039,0.22461843,0
0.53983575,0.6899701,0.0796715,1
0.65598047,0.6436657,0.31196094,0
0.6454598,0.65021205,0.2909195,0
0.96067196,0.16580275,0.9213439,0
0.76665634,0.5432851,0.5333127,0
0.898821,0.3276658,0.797642,0
0.739025,0.57407427,0.47804996,0
0.8530161,0.41744155,0.70603216,1
0.69827664,0.61231744,0.3965533,0
0.510006,0.6929469,0.020012021,0
0.5472816,0.68866944,0.094563246,1
0.90287405,0.31872174,0.8057481,0
0.83651316,0.44540688,0.6730263,0
0.64287674,0.651745,0.2857535,0
0.7648257,0.5454533,0.5296514,0
0.92394155,0.26903558,0.8478831,0
0.79953414,0.50104755,0.5990683,0
0.58883977,0.67727804,0.17767954,1
0.545388,0.68902135,0.09077597,0
0.94677424,0.20790587,0.8935485,0
0.8107081,0.48519456,0.6214162,0
0.87897927,0.36895382,0.75795853,0
0.806209,0.49167347,0.61241806,1
0.84089005,0.43819106,0.6817801,0
0.9081645,0.30676407,0.816329,0
0.95994693,0.1681128,0.91989386,0
0.5182196,0.6924831,0.03643918,0
0.7220335,0.5910225,0.444067,0
0.615764,0.66609985,0.23152801,1
0.9027571,0.31898242,0.8055142,0
0.7651688,0.54504836,0.5303376,0
0.6228682,0.66264254,0.24573636,1
0.93285584,0.24618836,0.8657117,0
0.94600135,0.21012485,0.8920027,0
0.89104074,0.34433386,0.7820815,0
0.957545,0.17566934,0.91508996,0
0.79331684,0.5095288,0.5866337,0
0.89273834,0.3407516,0.7854767,0
0.7752407,0.532866,0.55048144,1
0.61605203,0.6659638,0.23210403,1
0.6232476,0.66245186,0.24649528,0
0.9047855,0.31443906,0.809571,0
0.7632597,0.5472933,0.5265194,0
0.970831,0.13184163,0.94166195,0
0.92704636,0.26121297,0.8540927,0
0.7245109,0.5886423,0.44902182,0
0.5818111,0.67970073,0.16362214,1
0.6579101,0.64241195,0.31582022,1
0.9210656,0.27615896,0.84213126,0
0.7920948,0.5111679,0.58418965,0
0.8890243,0.34855038,0.77804863,0
0.8477491,0.42659366,0.6954982,0
0.8996447,0.32586303,0.79928935,0
0.51199996,0.6928592,0.0239999,0
0.8757572,0.37529412,0.75151443,0
0.66022646,0.64088523,0.32045296,0
0.68524474,0.6228527,0.37048948,1
0.7350975,0.57812256,0.47019506,1
0.6859809,0.6222787,0.37196183,0
0.76307815,0.54750574,0.5261563,0
0.8898674,0.3467924,0.77973485,0
0.6181428,0.664966,0.23628557,1
0.8650101,0.39576343,0.73002017,0
0.63504064,0.6562184,0.2700813,0
0.95569706,0.1813859,0.9113941,0
0.6968545,0.61350596,0.39370897,0
0.7285819,0.5846642,0.4571638,1
0.7678887,0.54181486,0.53577745,0
0.9426443,0.21962881,0.8852886,0
0.9667382,0.14590365,0.93347645,0
0.7004414,0.61048985,0.40088284,0
0.8925462,0.3411586,0.78509235,0
0.77436316,0.5339503,0.5487263,0
0.8247313,0.46414286,0.6494626,0
0.8173614,0.475371,0.6347228,0
0.776573,0.53121126,0.553146,0
0.7983222,0.5027196,0.5966444,0
0.80022246,0.5000939,0.6004449,0
0.8939383,0.33820128,0.7878766,0
0.84821314,0.42579612,0.6964263,0
0.7564639,0.5551218,0.5129278,0
0.9369922,0.23516454,0.87398446,0
0.6364502,0.6554333,0.27290034,1
0.94506425,0.21279944,0.8901285,0
0.6481411,0.6485898,0.29628217,0
0.5142636,0.6927402,0.02852714,1
0.83993894,0.43977112,0.6798779,0
0.6435727,0.6513349,0.28714538,1
0.9619361,0.16174145,0.92387223,0
0.7291415,0.58411086,0.45828295,0
0.96473765,0.15258369,0.9294753,1
0.633049,0.657313,0.26609805,0
0.9427759,0.21926022,0.8855518,0
0.84933746,0.42385662,0.6986749,0
0.80698645,0.49056327,0.6139729,0
0.50176054,0.693141,0.0035210848,1
0.9309887,0.2510739,0.86197746,0
0.7128186,0.5996086,0.42563725,0
0.89513403,0.33564487,0.79026806,0
0.5457502,0.6889552,0.0915004,1
0.7476941,0.5648544,0.49538815,0
0.9655729,0.14980939,0.9311458,0
0.7797347,0.5272436,0.55946934,0
0.66749674,0.6359373,0.33499348,1
0.96025825,0.16712257,0.9205165,0
0.5965308,0.67439324,0.19306156,1
0.82848066,0.45828718,0.6569613,0
0.7178117,0.5950082,0.4356234,0
0.957625,0.17541999,0.91524994,0
0.8034216,0.4956223,0.60684323,0
0.9310441,0.25092983,0.8620882,0
0.6411996,0.65272486,0.2823992,0
0.9588531,0.17157203,0.91770625,0
0.81232643,0.482832,0.62465286,0
0.911127,0.29992265,0.82225394,0
0.9325873,0.24689433,0.86517465,0
0.96745825,0.14346945,0.9349165,0
0.9430796,0.2184085,0.8861592,0
0.78176373,0.5246666,0.56352746,0
0.86481875,0.39611864,0.7296375,0
0.63464576,0.6564368,0.26929152,1
0.8880254,0.3506239,0.7760508,0
0.8250025,0.4637226,0.650005,0
0.9662739,0.14746495,0.9325478,0
0.92996556,0.253728,0.8599311,0
0.6562633,0.643483,0.31252658,1
0.9381274,0.23208925,0.8762548,0
0.96094704,0.1649227,0.9218941,0
0.83909994,0.44115937,0.6781999,0
0.8277383,0.4594544,0.65547657,0
0.75103325,0.5611972,0.5020665,0
0.7279428,0.58529425,0.45588568,0
0.6490904,0.64800787,0.29818085,0
0.91617584,0.28801137,0.8323517,0
0.95498824,0.18355706,0.9099765,0
0.67547673,0.6302321,0.35095346,1
0.7903693,0.513467,0.58073854,0
0.57719845,0.6811801,0.15439689,0
0.60682416,0.6701475,0.21364832,0
0.8460577,0.42948687,0.6921154,0
0.79922736,0.50147164,0.5984547,0
0.588534,0.6773877,0.17706802,0
0.62849575,0.6597514,0.2569915,1
0.9610968,0.16444261,0.92219365,0
0.93088585,0.2513415,0.8617717,0
0.70723003,0.60461324,0.41446006,1
0.7469213,0.56569225,0.49384257,0
0.6871234,0.621383,0.3742468,0
0.9700776,0.13447243,0.94015515,0
0.80660194,0.49111283,0.6132039,0
0.93111867,0.2507356,0.86223733,0
0.9535808,0.1878337,0.9071616,0
0.8938744,0.33833748,0.7877488,0
0.88948935,0.34758162,0.7789787,0
0.76004565,0.5510273,0.5200913,0
0.90477943,0.31445277,0.80955887,0
0.72755194,0.5856785,0.45510384,0
0.83184385,0.45295048,0.6636877,0
0.8184438,0.47374508,0.63688755,0
0.85278183,0.41785324,0.70556366,0
0.8241862,0.46498603,0.6483724,0
0.92680925,0.2618153,0.8536185,0
0.8960179,0.33374545,0.7920358,0
0.7951652,0.5070323,0.59033036,0
0.73097587,0.5822858,0.46195176,0
0.8853825,0.35606182,0.77076495,0
0.5975237,0.674003,0.19504738,1
0.53537774,0.69064194,0.07075548,1
0.82537943,0.4631376,0.65075886,0
0.91440463,0.29222685,0.82880926,0
0.75024855,0.5620619,0.5004971,1
0.5630713,0.68516994,0.12614262,1
0.9072999,0.3087408,0.81459975,0
0.91108954,0.30000973,0.8221791,0
0.62472606,0.661703,0.24945211,0
0.9396399,0.22795717,0.87927985,0
0.57549095,0.6817057,0.1509819,0
0.8171948,0.47562057,0.63438964,0
0.90558505,0.31263512,0.8111701,0
0.9430814,0.21840343,0.88616276,1
0.95526445,0.18271235,0.9105289,0
0.88339186,0.36011198,0.7667837,0
0.8828671,0.3611733,0.7657342,0
0.94473,0.21374938,0.88945997,0
0.94996107,0.1986298,0.89992213,0
0.77940285,0.5276627,0.5588057,0
0.83827585,0.44251788,0.6765517,1
0.8665415,0.39290863,0.733083,1
0.83276427,0.45147592,0.66552854,0
0.7039176,0.6075083,0.40783525,0
0.63471043,0.65640104,0.26942083,0
0.8736614,0.3793668,0.7473228,0
0.9417229,0.22220026,0.88344586,1
0.76991194,0.5393827,0.5398239,0
0.94294894,0.21877506,0.8858979,0
0.9345608,0.24167861,0.86912155,0
0.89514905,0.3356127,0.7902981,0
0.55342466,0.6874279,0.10684931,1
0.7558623,0.55580264,0.5117246,0
0.9707929,0.1319751,0.9415858,0
0.7847404,0.5208424,0.5694808,0
0.8554156,0.41319904,0.71083117,0
0.5412121,0.68974644,0.082424164,1
0.68653476,0.62184525,0.3730695,0
0.5667952,0.6841973,0.13359034,0
0.6432521,0.65152407,0.28650415,0
0.955313,0.18256362,0.91062605,0
0.7257068,0.58748233,0.4514136,0
0.5487345,0.68838954,0.09746897,1
0.81784546,0.47464484,0.6356909,0
0.7536915,0.55824316,0.507383,0
0.64330065,0.65149546,0.28660133,0
0.8474817,0.42705253,0.69496346,0
0.61395824,0.66694456,0.22791651,0
0.9547615,0.18424907,0.909523,0
0.8679492,0.39026672,0.7358984,0
0.6159625,0.6660061,0.23192501,0
0.70105153,0.6099707,0.40210307,0
0.70195806,0.6091961,0.40391615,0
0.5555835,0.6869554,0.111166954,1
0.91830933,0.2828793,0.83661866,0
0.5642669,0.6848638,0.12853387,0
0.5640978,0.68490744,0.12819564,0
0.5047492,0.6931021,0.009498358,0
0.6451423,0.65040195,0.2902846,0
0.89701146,0.33160028,0.7940229,1
0.8575666,0.40935636,0.7151332,0
0.8050668,0.4932976,0.61013365,1
0.53899014,0.69010365,0.07798025,0
0.64519924,0.6503679,0.29039848,0
0.9644235,0.15362175,0.92884696,0
0.91080415,0.30067334,0.8216083,0
0.6800001,0.6268693,0.36000025,1
0.82707113,0.46050006,0.65414226,0
0.6566748,0.6432165,0.3133496,0
0.5290202,0.6914619,0.05804038,0
0.8645093,0.39669257,0.72901857,0
0.7840519,0.5217316,0.5681038,0
0.6943069,0.61561114,0.38861382,0
0.6245948,0.66176987,0.24918962,0
0.5952749,0.6748811,0.19054982,0
0.8382628,0.44253933,0.6765256,0
0.9033342,0.31769457,0.8066684,0
0.9066007,0.31033272,0.8132014,0
0.8056915,0.49241042,0.61138296,0
0.8919327,0.3424553,0.78386545,0
0.9581655,0.17373107,0.91633105,0
0.6572849,0.64282,0.31456983,0
0.8701937,0.38601828,0.74038744,0
0.9152984,0.29010472,0.8305968,0
0.9065219,0.3105119,0.81304383,0
0.72524756,0.58792865,0.45049512,1
0.68327594,0.62437546,0.36655188,0
0.53079736,0.691249,0.061594725,1
0.7483862,0.5641011,0.4967724,1
0.6346806,0.6564175,0.26936123,0
0.9495813,0.1997461,0.89916265,0
0.70098436,0.61002797,0.40196875,1
0.55494624,0.6870968,0.10989249,0
0.92043966,0.27769423,0.8408793,0
0.5785192,0.68076545,0.15703848,0
0.5610043,0.6856856,0.12200856,1
0.78903276,0.5152353,0.5780655,0
0.92322975,0.2708094,0.8464595,0
0.6939859,0.61587423,0.38797176,0
0.7924111,0.51074463,0.5848222,0
0.8323088,0.4522063,0.66461766,0
0.96201414,0.16148943,0.9240283,0
0.8981207,0.3291927,0.7962414,0
0.6552273,0.6441505,0.3104546,1
0.6708287,0.6335902,0.3416574,0
0.85827595,0.40808085,0.7165519,0
0.6202829,0.6639255,0.24056575,0
0.9280526,0.25864738,0.8561052,0
0.90686405,0.3097338,0.8137281,0
0.9397121,0.22775894,0.8794242,0
0.7062924,0.6054381,0.41258475,0
0.5801548,0.680242,0.16030958,0
0.95311284,0.18924566,0.9062257,0
0.7702918,0.5389235,0.5405836,0
0.9655436,0.149907,0.93108726,0
0.6140445,0.6669045,0.22808897,0
0.655394,0.64404345,0.31078804,0
0.8797108,0.36750078,0.7594216,0
0.93221545,0.24787019,0.8644309,0
0.96456146,0.1531662,0.9291229,0
0.7153444,0.5972967,0.43068886,0
0.83994997,0.43975282,0.67989993,0
0.7389442,0.57415843,0.47788838,0
0.51616025,0.69262475,0.03232053,0
0.89687794,0.3318892,0.7937559,0
0.9389324,0.22989501,0.87786484,0
0.8935295,0.33907187,0.78705895,0
0.8358657,0.4464624,0.67173135,0
0.94459766,0.21412486,0.8891953,0
0.93170416,0.24920833,0.8634083,1
0.9686335,0.13946073,0.93726695,0
0.7811424,0.5254583,0.5622848,0
0.75957185,0.551573,0.5191437,0
0.81116366,0.48453122,0.6223273,0
0.75914496,0.55206347,0.5182899,0
0.702149,0.60903245,0.40429795,0
0.9151883,0.29036668,0.8303766,0
0.7850879,0.52039254,0.57017577,1
0.56711894,0.68411005,0.13423789,0
0.78415024,0.5216048,0.5683005,0
0.91782224,0.28405622,0.8356445,0
0.9363807,0.2368122,0.87276137,0
0.7410296,0.5719772,0.48205924,1
0.51473176,0.692713,0.02946356,0
0.6664053,0.6366952,0.33281064,0
0.95838094,0.17305592,0.9167619,0
0.88899744,0.34860635,0.7779949,0
0.5334499,0.6909077,0.066899806,0
0.7012515,0.6098002,0.40250298,0
0.6453272,0.6502914,0.29065442,0
0.9268292,0.26176462,0.85365844,0
0.8672477,0.39158547,0.7344954,0
0.9362517,0.23715892,0.8725034,0
0.69055855,0.61865306,0.38111714,0
0.80638313,0.4914252,0.61276627,0
0.80724305,0.490196,0.6144861,0
0.8886264,0.34937757,0.7772528,0
0.91654795,0.28712052,0.8330959,0
0.89689237,0.331858,0.79378474,0
0.91991377,0.27897996,0.83982754,0
0.8355534,0.44697034,0.6711068,0
0.6551071,0.64422774,0.31021416,0
0.589834,0.67691886,0.17966792,0
0.626101,0.6609982,0.252202,0
0.65813506,0.6422647,0.3162701,0
0.9146411,0.2916665,0.82928216,0
0.6247865,0.66167223,0.24957296,0
0.89576215,0.334296,0.7915243,1
0.8637638,0.39807177,0.7275276,0
0.9335812,0.24427548,0.86716235,0
0.944058,0.21565259,0.888116,0
0.60897195,0.6692057,0.2179439,1
0.9594712,0.16962095,0.91894245,0
0.8653222,0.3951833,0.73064435,1
0.6198372,0.6641438,0.23967445,0
0.8802898,0.3663472,0.7605796,0
0.9610271,0.16466619,0.9220542,0
0.93455386,0.24169692,0.8691077,1
0.87810665,0.37068048,0.7562133,1
0.79108435,0.51251644,0.5821687,0
0.96625584,0.14752549,0.9325117,1
0.9165212,0.28718472,0.8330424,0
0.9486296,0.20253065,0.89725924,0
0.92270225,0.27211943,0.8454045,0
0.8731384,0.38037682,0.74627686,0
0.71235985,0.6000252,0.4247197,0
0.92682797,0.2617678,0.85365593,1
0.9361801,0.23735125,0.8723602,0
0.9203208,0.27798513,0.8406416,0
0.96161336,0.16278245,0.9232267,0
0.599761,0.67310846,0.19952202,0
0.86593485,0.39404196,0.7318697,1
0.78091836,0.5257432,0.5618367,1
0.92942756,0.25511712,0.8588551,0
0.90151066,0.32175103,0.8030213,0
0.8810078,0.3649122,0.7620156,0
0.5898786,0.67690265,0.17975724,1
0.7066313,0.6051405,0.41326264,0
0.93116057,0.25062656,0.86232114,0
0.9428536,0.21904233,0.88570726,0
0.6140686,0.66689324,0.22813728,0
0.94911385,0.20111622,0.8982277,0
0.7435612,0.5692989,0.48712242,0
0.7070124,0.6048051,0.41402486,0
0.9360792,0.23762217,0.8721584,0
0.8786148,0.3696759,0.75722957,0
0.8493359,0.4238593,0.6986718,0
0.9110644,0.30006826,0.8221288,0
0.5625666,0.6852975,0.12513316,0
0.5325089,0.69103205,0.06501782,0
0.9048175,0.31436694,0.80963504,0
0.5961266,0.674551,0.19225323,1
0.94279546,0.21920536,0.8855909,0
0.7432487,0.56963134,0.4864974,0
0.75629276,0.5553157,0.5125855,0
0.9120486,0.29777235,0.82409716,0
0.9561645,0.17994767,0.91232896,0
0.9106614,0.3010049,0.8213228,0
0.88809454,0.35048074,0.7761891,0
0.95117235,0.19504878,0.9023447,0
0.803577,0.49540347,0.607154,1
0.6995566,0.6112395,0.39911318,0
0.8400352,0.43961152,0.6800704,0
0.5382877,0.6902124,0.0765754,1
0.7930767,0.50985163,0.5861534,0
0.78045404,0.5263327,0.5609081,0
0.91817635,0.28320092,0.8363527,0
0.72836685,0.5848765,0.45673373,0
0.9749202,0.11719899,0.9498404,0
0.88433766,0.35819244,0.7686753,1
0.7786424,0.52862084,0.55728483,0
0.77154946,0.5373974,0.5430989,0
0.58606994,0.67825705,0.17213988,1
0.92127705,0.2756393,0.8425541,0
0.7252202,0.58795524,0.45044038,0
0.93046016,0.25244704,0.8609203,0
0.5335183,0.69089854,0.0670366,0
0.77804655,0.5293693,0.5560931,0
0.93393093,0.24335009,0.86786187,0
0.70441383,0.6070779,0.40882766,1
0.74916697,0.5632485,0.49833393,1
0.6563748,0.6434108,0.31274962,0
0.9043101,0.31550813,0.8086202,0
0.8649348,0.3959033,0.7298696,0
0.8804647,0.36599815,0.76092935,1
0.6933844,0.6163659,0.38676882,0
0.7068838,0.60491836,0.41376758,0
0.9362533,0.23715454,0.8725066,0
0.79870003,0.5021993,0.59740007,1
0.55572814,0.686923,0.111456275,1
0.8552181,0.41354996,0.7104362,0
0.8866978,0.35336414,0.77339566,0
0.9498154,0.19905844,0.8996308,1
0.8604076,0.4042229,0.7208152,0
0.82892656,0.45758423,0.6578531,0
0.5195388,0.69238347,0.03907764,1
0.78146577,0.5250465,0.56293154,0
0.9255886,0.26490316,0.8511772,0
0.6101987,0.66865915,0.22039735,0
0.8848018,0.3572473,0.7696036,0
0.9227589,0.27197897,0.84551775,1
0.81744343,0.4752481,0.63488686,1
0.6473858,0.64905,0.29477155,1
0.8194694,0.47219712,0.6389388,1
0.831112,0.45411855,0.66222405,0
0.86819106,0.38981098,0.7363821,0
0.78,0.52690804,0.55999994,0
0.6007396,0.67271066,0.2014792,1
0.914712,0.2914982,0.829424,0
0.90343595,0.31746718,0.8068719,0
0.78779864,0.51685876,0.5755973,0
0.8571944,0.4100239,0.71438885,0
0.8012806,0.498622,0.60256124,0
0.80902636,0.48763168,0.6180527,0
0.90243876,0.31969118,0.8048775,0
0.85015535,0.42243946,0.7003107,0
0.82580775,0.4624717,0.6516155,0
0.93139523,0.25001487,0.86279047,0
0.91756815,0.28466898,0.8351363,0
0.56497073,0.6846809,0.12994146,1
0.9387888,0.23028736,0.87757754,0
0.95735246,0.1762688,0.9147049,0
0.5362007,0.69052386,0.072401404,0
0.9460442,0.21000206,0.8920884,0
0.94829416,0.20350766,0.8965883,0
0.8950402,0.33584607,0.7900804,0
0.83825827,0.44254684,0.67651653,0
0.78163636,0.5248291,0.5632727,0
0.53650326,0.6904798,0.07300651,1
0.9193584,0.28033364,0.83871675,1
0.57578635,0.68161565,0.1515727,1
0.80309665,0.4960795,0.6061933,0
0.50731915,0.69304,0.014638305,1
0.7597194,0.5514032,0.51943874,1
0.9123626,0.29703736,0.82472515,0
0.92120254,0.27582246,0.8424051,0
0.7926986,0.51035917,0.58539724,1
0.953549,0.18792973,0.90709805,0
0.5460516,0.68889964,0.09210324,1
0.88534504,0.3561383,0.7706901,0
0.91911685,0.28092104,0.8382337,0
0.83935606,0.44073611,0.6787121,0
0.8016838,0.49805936,0.60336757,0
0.91461396,0.29173076,0.8292279,0
0.87788266,0.37112254,0.7557653,0
0.63953596,0.65368474,0.27907193,0
0.59613466,0.6745478,0.19226933,1
0.5919581,0.6761379,0.18391621,1
0.7501351,0.56218666,0.50027025,0
0.5626367,0.68527985,0.12527335,1
0.953792,0.18719491,0.90758395,0
0.67539823,0.63028955,0.35079646,0
0.8833457,0.3602054,0.76669145,0
0.8746785,0.37739536,0.749357,0
0.7440947,0.56873024,0.48818946,1
0.6494131,0.64780915,0.29882625,0
0.56826925,0.68379664,0.1365385,0
0.95603794,0.18033755,0.9120759,0
0.51295006,0.6928117,0.025900126,1
0.6502094,0.64731693,0.30041888,0
0.7119077,0.6004347,0.42381537,1
0.6280694,0.6599752,0.2561388,0
0.8675869,0.3909483,0.7351738,0
0.5609865,0.6856899,0.12197304,0
0.7875466,0.5171892,0.57509315,0
0.8493196,0.42388755,0.69863915,0
0.5130466,0.6928067,0.026093245,1
0.85558665,0.4128948,0.7111733,0
0.61590064,0.6660353,0.23180127,0
0.9491159,0.20111032,0.89823174,0
0.9529498,0.18973629,0.90589964,0
0.9472767,0.20645702,0.8945534,0
0.91442853,0.29217026,0.82885706,0
0.7953678,0.5067574,0.59073555,0
0.8515671,0.41998115,0.7031342,0
0.8922635,0.3417567,0.78452694,0
0.89031506,0.34585616,0.7806301,0
0.78839093,0.51608074,0.57678187,0
0.6840692,0.62376404,0.36813843,1
0.88581455,0.35517752,0.7716291,0
0.88487893,0.35709,0.76975787,0
0.57904077,0.68059975,0.15808156,0
0.922757,0.27198356,0.84551406,0
0.5661351,0.6843738,0.13227022,1
0.72593486,0.58726037,0.4518697,0
0.9162512,0.28783113,0.83250237,0
0.577733,0.68101317,0.15546596,0
0.8932065,0.33975846,0.78641295,0
0.5533468,0.68744457,0.106693625,0
0.7861267,0.5190435,0.57225335,0
0.7978746,0.50333476,0.59574926,1
0.8118693,0.48350102,0.62373865,0
0.86968154,0.38699168,0.7393631,0
0.60877395,0.6692934,0.21754792,0
0.8146145,0.47946233,0.62922895,1
0.9196595,0.27960017,0.839319,0
0.57411057,0.6821219,0.14822114,0
0.64049625,0.65313214,0.28099254,0
0.6713916,0.6331887,0.34278318,0
0.6775837,0.6286775,0.3551674,1
0.90122837,0.32237554,0.80245674,0
0.9328636,0.24616793,0.8657272,0
0.738449,0.574673,0.47689795,0
0.91791815,0.28382477,0.8358363,0
0.8047953,0.49368238,0.60959065,0
0.61075515,0.6684091,0.22151029,1
0.74988085,0.562466,0.4997617,0
0.8844163,0.3580325,0.76883256,1
0.7844991,0.52115434,0.5689982,0
0.95079553,0.19616616,0.90159106,0
0.84278715,0.4350191,0.6855743,0
0.83574224,0.44666326,0.6714845,0
0.5394012,0.69003904,0.07880235,0
0.9297054,0.25440043,0.85941076,0
0.688632,0.62019086,0.37726405,0
0.9239,0.2691393,0.8478,0
0.9833961,0.08450997,0.9667922,0
0.54289275,0.68946314,0.08578551,1
0.5514425,0.6878452,0.10288501,1
0.57546234,0.6817144,0.15092468,1
0.9062055,0.31123012,0.81241095,0
0.9476845,0.20527734,0.89536905,0
0.78945845,0.5146733,0.5789169,0
0.5283781,0.6915357,0.056756258,0
0.92105055,0.27619606,0.8421011,0
0.7416064,0.57136995,0.48321283,1
0.84564143,0.43019554,0.69128287,0
0.8307732,0.45465815,0.66154635,0
0.8795958,0.36772954,0.75919163,0
0.86990625,0.38656488,0.7398125,0
0.75095737,0.5612809,0.50191474,0
0.9323095,0.24762353,0.864619,0
